	sent_idx	word_idx	token	freq	surp
50597	3235	5	policeman	5.5e-06	13.60680439376723
50598	3235	6	in	0.0186	6.298537004103079
50599	3235	7	the	0.0537	1.2012277254166552
50600	3235	8	blue	0.000135	8.42439958904639
50601	3235	9	uniform	2.14e-05	1.3097102822268891
50602	3235	10	knew	0.000158	12.648702843977471
50603	3235	11	for	0.0102	7.799069225651214
50604	3235	12	a	0.0229	2.1688991350368636
50605	3235	13	long	0.000646	1.6908400964138186
50606	3235	14	time	0.00195	0.025932333045927652
50607	3235	15	.	0.0	10.411740463868234
50608	3236	0	The	0.0537	0.0
50609	3236	1	newspaper	3.98e-05	13.51260521604098
50610	3236	2	reported	0.0001	4.112782174031162
50611	3236	3	that	0.0102	0.8149376655594245
50612	3236	4	the	0.0537	1.8739966729480377
50613	3236	5	policeman	5.5e-06	13.325558133985721
50614	3236	6	knew	0.000158	10.042072744207728
50615	3236	7	the	0.0537	1.6962554774841614
50616	3236	8	mayor	4.17e-05	10.090075612151605
50617	3236	9	who	0.00219	7.4778308483073515
50618	3236	10	bribed	1.12e-06	11.639653548491149
50619	3236	11	the	0.0537	3.6005094026870803
50620	3236	12	judge	8.91e-05	3.3520216809028898
50621	3236	13	for	0.0102	5.117255466953813
50622	3236	14	a	0.0229	2.6683640931493318
50623	3236	15	long	0.000646	10.032147375113485
50624	3236	16	time	0.00195	0.08061425751192629
50625	3236	17	.	0.0	10.405042517722066
50626	3237	0	The	0.0537	0.0
50627	3237	1	newspaper	3.98e-05	13.51260521604098
50628	3237	2	reported	0.0001	4.112782174031162
50629	3237	3	who	0.00219	15.93688787495603
50630	3237	4	the	0.0537	3.429867276389821
50631	3237	5	policeman	5.5e-06	13.60680439376723
50632	3237	6	knew	0.000158	10.13259861057086
50633	3237	7	the	0.0537	6.924816791757703
50634	3237	8	mayor	4.17e-05	7.29349460207052
50635	3237	9	who	0.00219	6.942135491930653
50636	3237	10	bribed	1.12e-06	12.018105824989657
50637	3237	11	the	0.0537	1.875661880571663
50638	3237	12	judge	8.91e-05	3.066696461345356
50639	3237	13	for	0.0102	5.3420987051261655
50640	3237	14	a	0.0229	2.4756659736923132
50641	3237	15	long	0.000646	9.439833138820147
50642	3237	16	time	0.00195	0.20139095612528773
50643	3237	17	.	0.0	9.028567220832894
50644	3238	0	The	0.0537	0.0
50645	3238	1	newspaper	3.98e-05	13.51260521604098
50646	3238	2	reported	0.0001	4.112782174031162
50647	3238	3	that	0.0102	0.8149376655594245
50648	3238	4	the	0.0537	1.8739966729480377
50649	3238	5	policeman	5.5e-06	13.325558133985721
50650	3238	6	knew	0.000158	10.042072744207728
50651	3238	7	the	0.0537	1.6962554774841614
50652	3238	8	mayor	4.17e-05	10.090075612151605
50653	3238	9	who	0.00219	7.4778308483073515
50654	3238	10	bribed	1.12e-06	11.639653548491149
50655	3238	11	for	0.0102	9.115044932138426
50656	3238	12	a	0.0229	3.9002586040049025
50657	3238	13	long	0.000646	7.601022687400586
50658	3238	14	time	0.00195	0.07185874329761027
50659	3238	15	.	0.0	10.448689889267634
50660	3239	0	The	0.0537	0.0
50661	3239	1	newspaper	3.98e-05	13.51260521604098
50662	3239	2	reported	0.0001	4.112782174031162
50663	3239	3	who	0.00219	15.93688787495603
50664	3239	4	the	0.0537	3.429867276389821
50665	3239	5	policeman	5.5e-06	13.60680439376723
50666	3239	6	knew	0.000158	10.13259861057086
50667	3239	7	the	0.0537	6.924816791757703
50668	3239	8	mayor	4.17e-05	7.29349460207052
50669	3239	9	who	0.00219	6.942135491930653
50670	3239	10	bribed	1.12e-06	12.018105824989657
50671	3239	11	for	0.0102	7.292309224743812
50672	3239	12	a	0.0229	3.8335015958444876
50673	3239	13	long	0.000646	7.82619234980742
50674	3239	14	time	0.00195	0.09449473602179781
50675	3239	15	.	0.0	9.21311601209036
50676	3240	0	The	0.0537	0.0
50677	3240	1	newspaper	3.98e-05	13.51260521604098
50678	3240	2	reported	0.0001	4.112782174031162
50679	3240	3	that	0.0102	0.8149376655594245
50680	3240	4	the	0.0537	1.8739966729480377
50681	3240	5	policeman	5.5e-06	13.325558133985721
50682	3240	6	knew	0.000158	10.042072744207728
50683	3240	7	the	0.0537	1.6962554774841614
50684	3240	8	mayor	4.17e-05	10.090075612151605
50685	3240	9	that	0.0102	12.947329138974657
50686	3240	10	bribed	1.12e-06	13.080606227391998
50687	3240	11	the	0.0537	4.002184026159955
50688	3240	12	judge	8.91e-05	3.420366868660435
50689	3240	13	for	0.0102	5.3140570848676285
50690	3240	14	a	0.0229	2.8439038042530647
50691	3240	15	long	0.000646	9.49516804353688
50692	3240	16	time	0.00195	0.07707221865985481
50693	3240	17	.	0.0	10.535627254380966
50694	3241	0	The	0.0537	0.0
50695	3241	1	newspaper	3.98e-05	13.51260521604098
50696	3241	2	reported	0.0001	4.112782174031162
50697	3241	3	who	0.00219	15.93688787495603
50698	3241	4	the	0.0537	3.429867276389821
50699	3241	5	policeman	5.5e-06	13.60680439376723
50700	3241	6	knew	0.000158	10.13259861057086
50701	3241	7	the	0.0537	6.924816791757703
50702	3241	8	mayor	4.17e-05	7.29349460207052
50703	3241	9	that	0.0102	9.550058446636264
50704	3241	10	bribed	1.12e-06	12.731147937069291
50705	3241	11	the	0.0537	2.2656865788486344
50706	3241	12	judge	8.91e-05	3.4875380135179483
50707	3241	13	for	0.0102	5.046660795019521
50708	3241	14	a	0.0229	2.5811566904031618
50709	3241	15	long	0.000646	9.577585237939818
50710	3241	16	time	0.00195	0.2444788236251303
50711	3241	17	.	0.0	9.087195524361126
50712	3242	0	The	0.0537	0.0
50713	3242	1	newspaper	3.98e-05	13.51260521604098
50714	3242	2	reported	0.0001	4.112782174031162
50715	3242	3	that	0.0102	0.8149376655594245
50716	3242	4	the	0.0537	1.8739966729480377
50717	3242	5	policeman	5.5e-06	13.325558133985721
50718	3242	6	knew	0.000158	10.042072744207728
50719	3242	7	the	0.0537	1.6962554774841614
50720	3242	8	mayor	4.17e-05	10.090075612151605
50721	3242	9	that	0.0102	12.947329138974657
50722	3242	10	bribed	1.12e-06	13.080606227391998
50723	3242	11	for	0.0102	8.509845165213282
50724	3242	12	a	0.0229	4.004036829842438
50725	3242	13	long	0.000646	7.126469994058347
50726	3242	14	time	0.00195	0.0799875009464876
50727	3242	15	.	0.0	10.460715857818375
50728	3243	0	The	0.0537	0.0
50729	3243	1	newspaper	3.98e-05	13.51260521604098
50730	3243	2	reported	0.0001	4.112782174031162
50731	3243	3	who	0.00219	15.93688787495603
50732	3243	4	the	0.0537	3.429867276389821
50733	3243	5	policeman	5.5e-06	13.60680439376723
50734	3243	6	knew	0.000158	10.13259861057086
50735	3243	7	the	0.0537	6.924816791757703
50736	3243	8	mayor	4.17e-05	7.29349460207052
50737	3243	9	that	0.0102	9.550058446636264
50738	3243	10	bribed	1.12e-06	12.731147937069291
50739	3243	11	for	0.0102	6.918258311682996
50740	3243	12	a	0.0229	3.8543905776925302
50741	3243	13	long	0.000646	8.281186629022395
50742	3243	14	time	0.00195	0.11659525111766797
50743	3243	15	.	0.0	9.208650279727667
50744	3244	0	that	0.0102	0.0
50745	3244	1	the	0.0537	3.841645948500187
50746	3244	2	accountant	5.75e-06	15.0962335946152
50747	3244	3	from	0.00427	8.778627501391357
50748	3244	4	the	0.0537	1.711134207385342
50749	3244	5	rival	1.51e-05	11.842784922020321
50750	3244	6	firm	6.17e-05	1.2760577857048419
50751	3244	7	saw	0.000219	10.229074939185614
50752	3244	8	the	0.0537	3.0018418195019776
50753	3244	9	plans	0.000102	11.602239729627705
50754	3244	10	last	0.000724	9.506989932115308
50755	3244	11	week	0.000363	1.5496591351437605
50756	3244	12	.	0.0	10.503130135123142
50757	3245	0	what	0.0024	0.0
50758	3245	1	the	0.0537	4.341353429293461
50759	3245	2	accountant	5.75e-06	14.517615304610953
50760	3245	3	from	0.00427	9.844341904332213
50761	3245	4	the	0.0537	2.1164369561272602
50762	3245	5	rival	1.51e-05	13.488149162086813
50763	3245	6	firm	6.17e-05	1.3622683673746103
50764	3245	7	saw	0.000219	10.070747822969398
50765	3245	8	the	0.0537	6.571151197761795
50766	3245	9	plans	0.000102	13.378987896023201
50767	3245	10	last	0.000724	10.426748652602114
50768	3245	11	week	0.000363	1.9482898710254684
50769	3245	12	.	0.0	9.612779241896046
50770	3246	0	that	0.0102	0.0
50771	3246	1	the	0.0537	3.841645948500187
50772	3246	2	accountant	5.75e-06	15.0962335946152
50773	3246	3	from	0.00427	8.778627501391357
50774	3246	4	the	0.0537	1.711134207385342
50775	3246	5	rival	1.51e-05	11.842784922020321
50776	3246	6	firm	6.17e-05	1.2760577857048419
50777	3246	7	saw	0.000219	10.229074939185614
50778	3246	8	last	0.000724	10.001350695893716
50779	3246	9	week	0.000363	1.310798475585591
50780	3246	10	.	0.0	10.339322467321722
50781	3247	0	what	0.0024	0.0
50782	3247	1	the	0.0537	4.341353429293461
50783	3247	2	accountant	5.75e-06	14.517615304610953
50784	3247	3	from	0.00427	9.844341904332213
50785	3247	4	the	0.0537	2.1164369561272602
50786	3247	5	rival	1.51e-05	13.488149162086813
50787	3247	6	firm	6.17e-05	1.3622683673746103
50788	3247	7	saw	0.000219	10.070747822969398
50789	3247	8	last	0.000724	8.44772268956272
50790	3247	9	week	0.000363	1.5652996249599713
50791	3247	10	.	0.0	9.37866285552491
50792	3248	0	that	0.0102	0.0
50793	3248	1	the	0.0537	3.841645948500187
50794	3248	2	accountant	5.75e-06	15.0962335946152
50795	3248	3	saw	0.000219	9.94504400122272
50796	3248	4	the	0.0537	2.695950235084163
50797	3248	5	documents	4.37e-05	7.898329790054752
50798	3248	6	which	0.002	6.741389543885853
50799	3248	7	outlined	7.41e-06	11.057135349958386
50800	3248	8	the	0.0537	0.7926275440719215
50801	3248	9	plans	0.000102	7.60411564771852
50802	3248	10	last	0.000724	14.385799370544756
50803	3248	11	week	0.000363	1.7917528391133266
50804	3248	12	.	0.0	11.153578397023763
50805	3249	0	what	0.0024	0.0
50806	3249	1	the	0.0537	4.341353429293461
50807	3249	2	accountant	5.75e-06	14.517615304610953
50808	3249	3	saw	0.000219	8.09264966483587
50809	3249	4	the	0.0537	7.289536265397717
50810	3249	5	documents	4.37e-05	11.657619274568033
50811	3249	6	which	0.002	7.766404604423801
50812	3249	7	outlined	7.41e-06	11.549693328798336
50813	3249	8	the	0.0537	0.8872724139113486
50814	3249	9	plans	0.000102	7.702068087092212
50815	3249	10	last	0.000724	13.950247151360363
50816	3249	11	week	0.000363	1.9398659825678104
50817	3249	12	.	0.0	9.936382740664653
50818	3250	0	that	0.0102	0.0
50819	3250	1	the	0.0537	3.841645948500187
50820	3250	2	accountant	5.75e-06	15.0962335946152
50821	3250	3	saw	0.000219	9.94504400122272
50822	3250	4	the	0.0537	2.695950235084163
50823	3250	5	documents	4.37e-05	7.898329790054752
50824	3250	6	which	0.002	6.741389543885853
50825	3250	7	outlined	7.41e-06	11.057135349958386
50826	3250	8	last	0.000724	15.084977453128927
50827	3250	9	week	0.000363	3.592182871245998
50828	3250	10	.	0.0	14.88630726646097
50829	3251	0	what	0.0024	0.0
50830	3251	1	the	0.0537	4.341353429293461
50831	3251	2	accountant	5.75e-06	14.517615304610953
50832	3251	3	saw	0.000219	8.09264966483587
50833	3251	4	the	0.0537	7.289536265397717
50834	3251	5	documents	4.37e-05	11.657619274568033
50835	3251	6	which	0.002	7.766404604423801
50836	3251	7	outlined	7.41e-06	11.549693328798336
50837	3251	8	last	0.000724	14.157162078621127
50838	3251	9	week	0.000363	3.505780529691441
50839	3251	10	.	0.0	11.84035389869875
50840	3252	0	that	0.0102	0.0
50841	3252	1	the	0.0537	3.841645948500187
50842	3252	2	accountant	5.75e-06	15.0962335946152
50843	3252	3	saw	0.000219	9.94504400122272
50844	3252	4	the	0.0537	2.695950235084163
50845	3252	5	documents	4.37e-05	7.898329790054752
50846	3252	6	that	0.0102	4.6513064199715695
50847	3252	7	outlined	7.41e-06	11.726981151096467
50848	3252	8	the	0.0537	0.7829735766468052
50849	3252	9	plans	0.000102	7.6097235706926885
50850	3252	10	last	0.000724	13.204104713693404
50851	3252	11	week	0.000363	1.7655281078479272
50852	3252	12	.	0.0	11.921339523816268
50853	3253	0	what	0.0024	0.0
50854	3253	1	the	0.0537	4.341353429293461
50855	3253	2	accountant	5.75e-06	14.517615304610953
50856	3253	3	saw	0.000219	8.09264966483587
50857	3253	4	the	0.0537	7.289536265397717
50858	3253	5	documents	4.37e-05	11.657619274568033
50859	3253	6	that	0.0102	4.903185294393591
50860	3253	7	outlined	7.41e-06	12.193157188123111
50861	3253	8	the	0.0537	0.9353078822192401
50862	3253	9	plans	0.000102	7.606301480741297
50863	3253	10	last	0.000724	13.490994384589115
50864	3253	11	week	0.000363	1.9630351147692529
50865	3253	12	.	0.0	10.29812396296883
50866	3254	0	that	0.0102	0.0
50867	3254	1	the	0.0537	3.841645948500187
50868	3254	2	accountant	5.75e-06	15.0962335946152
50869	3254	3	saw	0.000219	9.94504400122272
50870	3254	4	the	0.0537	2.695950235084163
50871	3254	5	documents	4.37e-05	7.898329790054752
50872	3254	6	that	0.0102	4.6513064199715695
50873	3254	7	outlined	7.41e-06	11.726981151096467
50874	3254	8	last	0.000724	14.526998739449818
50875	3254	9	week	0.000363	3.7030136587146054
50876	3254	10	.	0.0	15.27510785091302
50877	3255	0	what	0.0024	0.0
50878	3255	1	the	0.0537	4.341353429293461
50879	3255	2	accountant	5.75e-06	14.517615304610953
50880	3255	3	saw	0.000219	8.09264966483587
50881	3255	4	the	0.0537	7.289536265397717
50882	3255	5	documents	4.37e-05	11.657619274568033
50883	3255	6	that	0.0102	4.903185294393591
50884	3255	7	outlined	7.41e-06	12.193157188123111
50885	3255	8	last	0.000724	13.924878174928967
50886	3255	9	week	0.000363	3.793806569133484
50887	3255	10	.	0.0	11.16087061847324
50888	3256	0	They	0.00316	0.0
50889	3256	1	recall	2.51e-05	13.646547168300579
50890	3256	2	that	0.0102	2.8962258891108097
50891	3256	3	the	0.0537	2.6221320529376135
50892	3256	4	nurse	2.51e-05	12.787714251805212
50893	3256	5	with	0.00708	9.004572259158012
50894	3256	6	the	0.0537	1.9726040372906208
50895	3256	7	white	0.000324	6.539685223760832
50896	3256	8	shirt	4.27e-05	8.084004699854589
50897	3256	9	helped	7.59e-05	9.080510324733005
50898	3256	10	the	0.0537	4.7337699148460635
50899	3256	11	surgeon	1.35e-05	8.611666839057245
50900	3256	12	last	0.000724	11.540194445735837
50901	3256	13	night	0.000407	1.954910112828208
50902	3256	14	.	0.0	10.407976802063617
50903	3257	0	They	0.00316	0.0
50904	3257	1	recall	2.51e-05	13.646547168300579
50905	3257	2	who	0.00219	11.374600497629451
50906	3257	3	the	0.0537	4.862078587667186
50907	3257	4	nurse	2.51e-05	12.613442982959201
50908	3257	5	with	0.00708	8.891646399408417
50909	3257	6	the	0.0537	0.6009156076034086
50910	3257	7	white	0.000324	6.795840833421146
50911	3257	8	shirt	4.27e-05	7.7504469784072185
50912	3257	9	helped	7.59e-05	12.289641266784788
50913	3257	10	the	0.0537	4.806407866540114
50914	3257	11	surgeon	1.35e-05	9.77777808065154
50915	3257	12	last	0.000724	9.290331375945383
50916	3257	13	night	0.000407	3.3980339622992624
50917	3257	14	.	0.0	10.06230255405591
50918	3258	0	They	0.00316	0.0
50919	3258	1	recall	2.51e-05	13.646547168300579
50920	3258	2	that	0.0102	2.8962258891108097
50921	3258	3	the	0.0537	2.6221320529376135
50922	3258	4	nurse	2.51e-05	12.787714251805212
50923	3258	5	with	0.00708	9.004572259158012
50924	3258	6	the	0.0537	1.9726040372906208
50925	3258	7	white	0.000324	6.539685223760832
50926	3258	8	shirt	4.27e-05	8.084004699854589
50927	3258	9	helped	7.59e-05	9.080510324733005
50928	3258	10	last	0.000724	13.269183592253523
50929	3258	11	night	0.000407	1.6834940314918212
50930	3258	12	.	0.0	10.297513606141669
50931	3259	0	They	0.00316	0.0
50932	3259	1	recall	2.51e-05	13.646547168300579
50933	3259	2	who	0.00219	11.374600497629451
50934	3259	3	the	0.0537	4.862078587667186
50935	3259	4	nurse	2.51e-05	12.613442982959201
50936	3259	5	with	0.00708	8.891646399408417
50937	3259	6	the	0.0537	0.6009156076034086
50938	3259	7	white	0.000324	6.795840833421146
50939	3259	8	shirt	4.27e-05	7.7504469784072185
50940	3259	9	helped	7.59e-05	12.289641266784788
50941	3259	10	last	0.000724	7.132452688899632
50942	3259	11	night	0.000407	3.460097527886965
50943	3259	12	.	0.0	10.160762662908951
50944	3260	0	They	0.00316	0.0
50945	3260	1	recall	2.51e-05	13.646547168300579
50946	3260	2	that	0.0102	2.8962258891108097
50947	3260	3	the	0.0537	2.6221320529376135
50948	3260	4	nurse	2.51e-05	12.787714251805212
50949	3260	5	helped	7.59e-05	9.189300210552092
50950	3260	6	the	0.0537	3.846858228947912
50951	3260	7	doctor	7.94e-05	4.671116521737829
50952	3260	8	who	0.00219	6.258172403015604
50953	3260	9	liked	5.75e-05	12.624161530643187
50954	3260	10	the	0.0537	4.143994955459467
50955	3260	11	surgeon	1.35e-05	10.411410296713353
50956	3260	12	last	0.000724	13.801053244038881
50957	3260	13	night	0.000407	3.576667335345444
50958	3260	14	.	0.0	9.765061854386458
50959	3261	0	They	0.00316	0.0
50960	3261	1	recall	2.51e-05	13.646547168300579
50961	3261	2	who	0.00219	11.374600497629451
50962	3261	3	the	0.0537	4.862078587667186
50963	3261	4	nurse	2.51e-05	12.613442982959201
50964	3261	5	helped	7.59e-05	10.868223091718724
50965	3261	6	the	0.0537	6.110082232246548
50966	3261	7	doctor	7.94e-05	8.241032169458313
50967	3261	8	who	0.00219	7.239376992548492
50968	3261	9	liked	5.75e-05	10.857668536489516
50969	3261	10	the	0.0537	3.1956098600146863
50970	3261	11	surgeon	1.35e-05	8.091174630921191
50971	3261	12	last	0.000724	12.628787151475322
50972	3261	13	night	0.000407	3.219077426277763
50973	3261	14	.	0.0	8.968253203641922
50974	3262	0	They	0.00316	0.0
50975	3262	1	recall	2.51e-05	13.646547168300579
50976	3262	2	that	0.0102	2.8962258891108097
50977	3262	3	the	0.0537	2.6221320529376135
50978	3262	4	nurse	2.51e-05	12.787714251805212
50979	3262	5	helped	7.59e-05	9.189300210552092
50980	3262	6	the	0.0537	3.846858228947912
50981	3262	7	doctor	7.94e-05	4.671116521737829
50982	3262	8	who	0.00219	6.258172403015604
50983	3262	9	liked	5.75e-05	12.624161530643187
50984	3262	10	last	0.000724	17.555562491774353
50985	3262	11	night	0.000407	2.090972715669693
50986	3262	12	.	0.0	9.739079605162612
50987	3263	0	They	0.00316	0.0
50988	3263	1	recall	2.51e-05	13.646547168300579
50989	3263	2	who	0.00219	11.374600497629451
50990	3263	3	the	0.0537	4.862078587667186
50991	3263	4	nurse	2.51e-05	12.613442982959201
50992	3263	5	helped	7.59e-05	10.868223091718724
50993	3263	6	the	0.0537	6.110082232246548
50994	3263	7	doctor	7.94e-05	8.241032169458313
50995	3263	8	who	0.00219	7.239376992548492
50996	3263	9	liked	5.75e-05	10.857668536489516
50997	3263	10	last	0.000724	15.504061432934217
50998	3263	11	night	0.000407	1.6636996659841894
50999	3263	12	.	0.0	9.32116778798306
51000	3264	0	They	0.00316	0.0
51001	3264	1	recall	2.51e-05	13.646547168300579
51002	3264	2	that	0.0102	2.8962258891108097
51003	3264	3	the	0.0537	2.6221320529376135
51004	3264	4	nurse	2.51e-05	12.787714251805212
51005	3264	5	helped	7.59e-05	9.189300210552092
51006	3264	6	the	0.0537	3.846858228947912
51007	3264	7	doctor	7.94e-05	4.671116521737829
51008	3264	8	that	0.0102	11.097136018619768
51009	3264	9	liked	5.75e-05	13.293989605164317
51010	3264	10	the	0.0537	4.369670098873752
51011	3264	11	surgeon	1.35e-05	9.810264217645106
51012	3264	12	last	0.000724	13.061494614763486
51013	3264	13	night	0.000407	2.806459901057434
51014	3264	14	.	0.0	9.848490684443274
51015	3265	0	They	0.00316	0.0
51016	3265	1	recall	2.51e-05	13.646547168300579
51017	3265	2	who	0.00219	11.374600497629451
51018	3265	3	the	0.0537	4.862078587667186
51019	3265	4	nurse	2.51e-05	12.613442982959201
51020	3265	5	helped	7.59e-05	10.868223091718724
51021	3265	6	the	0.0537	6.110082232246548
51022	3265	7	doctor	7.94e-05	8.241032169458313
51023	3265	8	that	0.0102	9.877861922052826
51024	3265	9	liked	5.75e-05	12.399118536341621
51025	3265	10	the	0.0537	4.3868386901203005
51026	3265	11	surgeon	1.35e-05	9.165736720268018
51027	3265	12	last	0.000724	11.394400555627247
51028	3265	13	night	0.000407	2.9094927596747966
51029	3265	14	.	0.0	8.998180024152779
51030	3266	0	They	0.00316	0.0
51031	3266	1	recall	2.51e-05	13.646547168300579
51032	3266	2	that	0.0102	2.8962258891108097
51033	3266	3	the	0.0537	2.6221320529376135
51034	3266	4	nurse	2.51e-05	12.787714251805212
51035	3266	5	helped	7.59e-05	9.189300210552092
51036	3266	6	the	0.0537	3.846858228947912
51037	3266	7	doctor	7.94e-05	4.671116521737829
51038	3266	8	that	0.0102	11.097136018619768
51039	3266	9	liked	5.75e-05	13.293989605164317
51040	3266	10	last	0.000724	17.614995108229675
51041	3266	11	night	0.000407	2.2646976797645837
51042	3266	12	.	0.0	9.458760730594133
51043	3267	0	They	0.00316	0.0
51044	3267	1	recall	2.51e-05	13.646547168300579
51045	3267	2	who	0.00219	11.374600497629451
51046	3267	3	the	0.0537	4.862078587667186
51047	3267	4	nurse	2.51e-05	12.613442982959201
51048	3267	5	helped	7.59e-05	10.868223091718724
51049	3267	6	the	0.0537	6.110082232246548
51050	3267	7	doctor	7.94e-05	8.241032169458313
51051	3267	8	that	0.0102	9.877861922052826
51052	3267	9	liked	5.75e-05	12.399118536341621
51053	3267	10	last	0.000724	15.388879831568426
51054	3267	11	night	0.000407	1.7746682466516122
51055	3267	12	.	0.0	9.188349456230373
51056	3268	0	He	0.0049	0.0
51057	3268	1	told	0.000347	7.833696066696688
51058	3268	2	me	0.00302	1.2876453417994247
51059	3268	3	that	0.0102	1.7915365527908873
51060	3268	4	the	0.0537	3.520316427182884
51061	3268	5	family	0.000457	8.714989425558834
51062	3268	6	from	0.00427	9.233282659690598
51063	3268	7	down	0.000759	8.306168945424009
51064	3268	8	the	0.0537	0.729758006681926
51065	3268	9	street	0.000191	1.3582029069087267
51066	3268	10	criticized	1e-05	17.062195353901025
51067	3268	11	the	0.0537	4.040075781318196
51068	3268	12	government	0.000372	8.662078578385769
51069	3268	13	frequently	3.63e-05	10.581275951259544
51070	3268	14	.	0.0	12.354483166289002
51071	3269	0	He	0.0049	0.0
51072	3269	1	told	0.000347	7.833696066696688
51073	3269	2	me	0.00302	1.2876453417994247
51074	3269	3	what	0.0024	6.951962701208505
51075	3269	4	the	0.0537	4.346263156723033
51076	3269	5	family	0.000457	9.729479098944497
51077	3269	6	from	0.00427	10.296283212630128
51078	3269	7	down	0.000759	7.472943882426401
51079	3269	8	the	0.0537	0.5883435538189552
51080	3269	9	street	0.000191	1.2859623702843703
51081	3269	10	criticized	1e-05	17.927122718132335
51082	3269	11	the	0.0537	4.655747036526669
51083	3269	12	government	0.000372	8.23316621634536
51084	3269	13	frequently	3.63e-05	14.238239296798806
51085	3269	14	.	0.0	11.47813446085939
51086	3270	0	He	0.0049	0.0
51087	3270	1	told	0.000347	7.833696066696688
51088	3270	2	me	0.00302	1.2876453417994247
51089	3270	3	that	0.0102	1.7915365527908873
51090	3270	4	the	0.0537	3.520316427182884
51091	3270	5	family	0.000457	8.714989425558834
51092	3270	6	from	0.00427	9.233282659690598
51093	3270	7	down	0.000759	8.306168945424009
51094	3270	8	the	0.0537	0.729758006681926
51095	3270	9	street	0.000191	1.3582029069087267
51096	3270	10	criticized	1e-05	17.062195353901025
51097	3270	11	frequently	3.63e-05	20.357381074738292
51098	3270	12	.	0.0	11.927942160777123
51099	3271	0	He	0.0049	0.0
51100	3271	1	told	0.000347	7.833696066696688
51101	3271	2	me	0.00302	1.2876453417994247
51102	3271	3	what	0.0024	6.951962701208505
51103	3271	4	the	0.0537	4.346263156723033
51104	3271	5	family	0.000457	9.729479098944497
51105	3271	6	from	0.00427	10.296283212630128
51106	3271	7	down	0.000759	7.472943882426401
51107	3271	8	the	0.0537	0.5883435538189552
51108	3271	9	street	0.000191	1.2859623702843703
51109	3271	10	criticized	1e-05	17.927122718132335
51110	3271	11	frequently	3.63e-05	15.343630786010847
51111	3271	12	.	0.0	11.372581671623598
51112	3272	0	He	0.0049	0.0
51113	3272	1	told	0.000347	7.833696066696688
51114	3272	2	me	0.00302	1.2876453417994247
51115	3272	3	that	0.0102	1.7915365527908873
51116	3272	4	the	0.0537	3.520316427182884
51117	3272	5	family	0.000457	8.714989425558834
51118	3272	6	criticized	1e-05	18.632004586444808
51119	3272	7	the	0.0537	4.0484337140258955
51120	3272	8	television	6.17e-05	11.690246531609937
51121	3272	9	show	0.000479	2.6661563457597746
51122	3272	10	which	0.002	8.399529545353897
51123	3272	11	mocked	2.69e-06	11.342094440715096
51124	3272	12	the	0.0537	1.9827911001577174
51125	3272	13	government	0.000372	8.120897862057031
51126	3272	14	frequently	3.63e-05	13.394491884089986
51127	3272	15	.	0.0	10.985743486341239
51128	3273	0	He	0.0049	0.0
51129	3273	1	told	0.000347	7.833696066696688
51130	3273	2	me	0.00302	1.2876453417994247
51131	3273	3	what	0.0024	6.951962701208505
51132	3273	4	the	0.0537	4.346263156723033
51133	3273	5	family	0.000457	9.729479098944497
51134	3273	6	criticized	1e-05	18.81819359162317
51135	3273	7	the	0.0537	4.788256639874561
51136	3273	8	television	6.17e-05	11.569088231040954
51137	3273	9	show	0.000479	3.5881289489915806
51138	3273	10	which	0.002	9.832991560057565
51139	3273	11	mocked	2.69e-06	11.886496357692456
51140	3273	12	the	0.0537	1.7853085460130074
51141	3273	13	government	0.000372	8.181133889772818
51142	3273	14	frequently	3.63e-05	14.29291769931954
51143	3273	15	.	0.0	9.501778573767254
51144	3274	0	He	0.0049	0.0
51145	3274	1	told	0.000347	7.833696066696688
51146	3274	2	me	0.00302	1.2876453417994247
51147	3274	3	that	0.0102	1.7915365527908873
51148	3274	4	the	0.0537	3.520316427182884
51149	3274	5	family	0.000457	8.714989425558834
51150	3274	6	criticized	1e-05	18.632004586444808
51151	3274	7	the	0.0537	4.0484337140258955
51152	3274	8	television	6.17e-05	11.690246531609937
51153	3274	9	show	0.000479	2.6661563457597746
51154	3274	10	which	0.002	8.399529545353897
51155	3274	11	mocked	2.69e-06	11.342094440715096
51156	3274	12	frequently	3.63e-05	19.845205063533268
51157	3274	13	.	0.0	11.653184800858604
51158	3275	0	He	0.0049	0.0
51159	3275	1	told	0.000347	7.833696066696688
51160	3275	2	me	0.00302	1.2876453417994247
51161	3275	3	what	0.0024	6.951962701208505
51162	3275	4	the	0.0537	4.346263156723033
51163	3275	5	family	0.000457	9.729479098944497
51164	3275	6	criticized	1e-05	18.81819359162317
51165	3275	7	the	0.0537	4.788256639874561
51166	3275	8	television	6.17e-05	11.569088231040954
51167	3275	9	show	0.000479	3.5881289489915806
51168	3275	10	which	0.002	9.832991560057565
51169	3275	11	mocked	2.69e-06	11.886496357692456
51170	3275	12	frequently	3.63e-05	17.612981894746234
51171	3275	13	.	0.0	9.904547279798932
51172	3276	0	He	0.0049	0.0
51173	3276	1	told	0.000347	7.833696066696688
51174	3276	2	me	0.00302	1.2876453417994247
51175	3276	3	that	0.0102	1.7915365527908873
51176	3276	4	the	0.0537	3.520316427182884
51177	3276	5	family	0.000457	8.714989425558834
51178	3276	6	criticized	1e-05	18.632004586444808
51179	3276	7	the	0.0537	4.0484337140258955
51180	3276	8	television	6.17e-05	11.690246531609937
51181	3276	9	show	0.000479	2.6661563457597746
